Gruppo,DataOraIncidente,Localizzazione1,Localizzazione2,Strada02,NaturaIncidente,TipoStrada,FondoStradale,Pavimentazione,Segnaletica,CondizioneAtmosferica,Traffico,Visibilita,Illuminazione,NUM_FERITI,NUM_RISERVATA,NUM_MORTI,NUM_ILLESI,DaSpecificare,Chilometrica
5,03/02/2014 10.45.00,Strada Urbana,da specificare,NA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,3,altezza intersezione con Via Pettinengo,NA
8,03/02/2014 10.50.00,Strada Urbana,all'intersezione con,VIA DEI COLOMBI,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,1,0,0,1,NA,NA
12,03/02/2014 11.10.00,Strada Urbana,all'intersezione con,VIA DESERTO DI GOBI,Scontro frontale fra veicoli in marcia,Due carreggiate,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,1,0,0,1,NA,NA
8,03/02/2014 11.15.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale,Pioggia in atto,Scarso,Buona,Ore Diurne,0,0,0,1,NA,35
15,03/02/2014 11.15.00,Strada Urbana,all'intersezione con,VIA GUIDO COSTANZI,Tamponamento Multiplo,Una carreggiata a doppio senso,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,2,0,0,8,NA,NA
10,03/02/2014 11.30.00,Strada Urbana,in prossimità,del civico n.,Tamponamento,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Normale,Buona,Ore Diurne,0,0,0,2,NA,55
8,03/02/2014 11.40.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Pioggia in atto,Scarso,Sufficiente,Ore Diurne,0,0,0,1,NA,30
7,03/02/2014 11.52.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro veicolo fermo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,3,NA,154
10,03/02/2014 12.20.00,Strada Urbana,in prossimità,del civico n.,Tamponamento,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,3,NA,58
16,03/02/2014 12.30.00,Strada Urbana,all'intersezione con,VIA GIAMBATTISTA MARINO,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
19,03/02/2014 12.40.00,Strada Urbana,all'intersezione con,VIA ANDREA BALDI,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,3,NA,NA
18,03/02/2014 12.40.00,Strada Urbana,all'intersezione con,VIA EUGENIO II,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,NA,NA
7,03/02/2014 13.20.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,in corrispondenza di via Fillia,NA
20,03/02/2014 13.25.00,Strada Urbana,all'intersezione con,VIA FLAMINIA,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,1,NA,NA
15,03/02/2014 13.30.00,Strada Urbana,all'intersezione semaforizzata con,VIA ANTONIO PACINOTTI,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
11,03/02/2014 13.40.00,Strada Urbana,in prossimità,del civico n.,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,1,0,0,1,NA,42
1,03/02/2014 13.40.00,Strada Urbana,all'intersezione semaforizzata con,CIRCONVALLAZIONE OSTIENSE,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,4,NA,NA
2,03/02/2014 14.45.00,Strada Urbana,all'intersezione con,VIA GIOVANNI BATTISTA TIEPOLO,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,NA,NA
13,03/02/2014 15.30.00,Strada Urbana,all'intersezione con,VIA MAR ROSSO,Tamponamento,Una carreggiata a senso unico di marcia,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Ore Diurne,2,0,0,1,NA,NA
2,03/02/2014 15.30.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,Ore Diurne,0,0,0,1,NA,3
16,03/02/2014 16.00.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,2,NA,151
5,03/02/2014 16.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,in prossimità del fronte civico 173,NA
5,03/02/2014 16.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,2,in prossimità del fronte civico 173,NA
8,03/02/2014 16.20.00,Strada Urbana,da specificare,NA,Tamponamento Multiplo,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Orizzontale,Pioggia in atto,Normale,Buona,Sufficiente,1,0,0,9,fronte civico 1394,NA
1,03/02/2014 16.40.00,Strada Urbana,all'intersezione con,VIA DEL VIMINALE,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
10,03/02/2014 17.00.00,Comunale extraurbana,da specificare,NA,Veicolo in marcia contro veicolo fermo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,3,altezza svincolo TOR DI MEZZA VIA (cavalcavia),NA
4,03/02/2014 17.00.00,Provinciale entro l'abitato,in corrispondenza,del civico n.,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Buona,Ore Diurne,1,0,0,1,NA,761
16,03/02/2014 17.30.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,4,NA,216
20,03/02/2014 18.15.00,Statale entro l'abitato,all'intersezione semaforizzata con,VIA AL SESTO MIGLIO,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,1,0,0,1,NA,NA
10,03/02/2014 18.15.00,Strada Urbana,all'intersezione con,VIA ULDERICO MAZZOLANI,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,NA,NA
12,03/02/2014 18.55.00,Regionale entro l'abitato,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Insufficiente,Inesistente,0,0,0,2,"direzione Pomezia km 13,000",NA
18,03/02/2014 19.00.00,Strada Urbana,all'intersezione con,VIA GREGORIO XI,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,3,NA,NA
12,03/02/2014 19.00.00,Strada Urbana,all'intersezione con,VIA DELLE TRE FONTANE,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Inesistente,1,0,0,2,NA,NA
12,03/02/2014 19.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Asfaltata,Orizzontale,Nuvoloso,Scarso,Buona,Sufficiente,0,0,0,5,prossimità via M. Mead,NA
18,03/02/2014 19.10.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,3,NA,400
20,03/02/2014 19.20.00,Regionale entro l'abitato,in corrispondenza,del civico n.,Tamponamento,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,4,NA,858
2,03/02/2014 19.30.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicoli in sosta,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,1,NA,fr 15
16,03/02/2014 19.40.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Nuvoloso,Scarso,Insufficiente,Insufficiente,0,0,0,1,NA,45
12,03/02/2014 19.45.00,Provinciale,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Insufficiente,Inesistente,0,0,0,1,altezza via Tumiati ,NA
12,03/02/2014 19.45.00,Provinciale,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Insufficiente,Inesistente,0,0,0,1,dir.Pomezia alt.svincolo Mostacciano proxV.Tumiati,NA
1,03/02/2014 20.10.00,Strada Urbana,in prossimità,del civico n.,Investimento di pedone,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Nuvoloso,Scarso,Sufficiente,Sufficiente,0,0,0,2,NA,fc 28
18,03/02/2014 20.10.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Sufficiente,Sufficiente,0,0,0,3,NA,400
5,03/02/2014 20.15.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,2,NA,111
7,03/02/2014 20.30.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Sereno,Scarso,Buona,Sufficiente,1,0,0,1,NA,26
15,03/02/2014 20.45.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Nuvoloso,Scarso,Insufficiente,Inesistente,0,0,0,1,NA,882
10,03/02/2014 20.50.00,Strada Urbana,all'intersezione semaforizzata con,VIA QUINTO PUBLICIO,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Sufficiente,0,0,0,1,NA,NA
13,03/02/2014 21.00.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Bagnato (pioggia),Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Sufficiente,0,0,0,3,sulla piazza,NA
10,03/02/2014 21.00.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Bagnato (umidità in atto),Asfaltata,Verticale ed orizzontale,Nuvoloso,Normale,Insufficiente,Insufficiente,0,0,0,1,NA,48
16,03/02/2014 21.35.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Con buche,Assente,Nuvoloso,Normale,Buona,Sufficiente,0,0,0,2,NA,55
8,03/02/2014 21.45.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Con buche,Orizzontale,Nuvoloso,Scarso,Insufficiente,Insufficiente,0,0,0,1,NA,25
8,03/02/2014 23.50.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro veicolo in sosta,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,Sufficiente,0,0,0,1,NA,2
9,03/03/2014 00.05.00,Strada Urbana,all'intersezione semaforizzata con,PIAZZA CAMILLO FINOCCHIARO APRILE,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,2,0,0,1,NA,NA
18,03/03/2014 01.00.00,Strada Urbana,da specificare,NA,Tamponamento,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Sufficiente,1,0,0,2,prossimità via del Forte Bravetta,NA
7,03/03/2014 03.55.00,Strada Urbana,all'intersezione con,VIA MOLFETTA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,Sufficiente,0,0,0,3,NA,NA
18,03/03/2014 07.20.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,57
10,03/03/2014 07.30.00,Strada Urbana,in corrispondenza,del civico n.,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,NA,24
11,03/03/2014 07.30.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,306
17,03/03/2014 07.55.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,3,0,0,2,NA,81
5,03/03/2014 08.00.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,648
8,03/03/2014 08.10.00,Strada Urbana,da specificare,NA,Tamponamento Multiplo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,4,alt. ponte A1/Roma-Napoli dir. Via Sommaini,NA
2,03/03/2014 08.15.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,fronte via Dalmazia,NA
12,03/03/2014 08.15.00,Provinciale,all'intersezione semaforizzata con,VIA DELL'IPPICA,Scontro frontale/laterale DX fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,3,NA,NA
5,03/03/2014 08.25.00,Strada Urbana,all'intersezione semaforizzata con,VIA SPINOZA,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
4,03/03/2014 08.30.00,Provinciale entro l'abitato,all'intersezione semaforizzata con,VIA DANTE DA MAIANO,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,NA
3,03/03/2014 08.30.00,Strada Urbana,all'intersezione con,LARGO ETTORE DE RUGGIERO,Tamponamento,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
9,03/03/2014 08.30.00,Strada Urbana,in prossimità,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,2
13,03/03/2014 08.35.00,Strada Urbana,all'intersezione con,VIA ANDREA CATRANI,Scontro frontale/laterale SX fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
1,03/03/2014 08.45.00,Strada Urbana,all'intersezione con,VIA MERULANA,Scontro laterale fra veicoli in marcia,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,2,NA,NA
20,03/03/2014 08.50.00,Strada Urbana,in corrispondenza,del civico n.,Investimento di pedone,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,0,NA,649
2,03/03/2014 08.55.00,Strada Urbana,all'intersezione semaforizzata con,VIA BISAGNO,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Intenso,Buona,Ore Diurne,0,0,0,5,NA,NA
19,03/03/2014 09.00.00,Strada Urbana,in prossimità,del civico n.,Tamponamento,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,25
2,03/03/2014 09.08.00,Strada Urbana,da specificare,NA,Ribaltamento senza urto contro ostacolo fisso,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,dir. P.le Brasile altezza Via Sgambati,NA
13,03/03/2014 09.10.00,Strada Urbana,all'intersezione con,VIA FRANCESCO CILEA,Veicoli in marcia contro veicolo fermo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,Ore Diurne,3,0,0,1,NA,NA
4,03/03/2014 09.15.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Due carreggiate,Asciutto,Con buche,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,prossimità rotatoria Viale Gino Cervi,NA
16,03/03/2014 09.15.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo accidentale,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,100 mt.dopo fronte civico 90 direzione S.Pancrazio,NA
17,03/03/2014 09.20.00,Strada Urbana,da specificare,NA,Scontro frontale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,fronte Convitto,NA
4,03/03/2014 09.30.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,altezza rotatoria via pasquariello,NA
8,03/03/2014 09.30.00,Provinciale entro l'abitato,da specificare,NA,Scontro frontale/laterale SX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,fronte Via Montemarano,NA
11,03/03/2014 09.45.00,Strada Urbana,all'intersezione con,PIAZZALE ROBERTO ARDIGO',Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,NA
1,03/03/2014 09.50.00,Strada Urbana,da specificare,NA,Veicolo in marcia contro ostacolo fisso,Una carreggiata a senso unico di marcia,Asciutto,In cubetti di porfido,Assente,Sereno,Normale,Buona,Ore Diurne,1,0,0,0,fronte fermata atac 72106,NA
10,03/03/2014 10.00.00,Strada Urbana,all'intersezione con,VIA TUSCOLANA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,2,0,0,1,NA,NA
15,03/03/2014 10.05.00,Strada Urbana,in prossimità,del civico n.,Veicolo in marcia contro ostacolo fisso,Una carreggiata a doppio senso,Asciutto,Con buche,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,1,NA,65
12,03/03/2014 10.05.00,Strada Urbana,da specificare,NA,Scontro laterale fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Nuvoloso,Scarso,Buona,Ore Diurne,0,0,0,3,prossimità VIA ALFONSINE,NA
17,03/03/2014 10.15.00,Strada Urbana,in prossimità,del civico n.,Investimento di pedone,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,1,0,0,1,NA,19
17,03/03/2014 10.15.00,Strada Urbana,in corrispondenza,del civico n.,Veicolo in marcia contro veicolo fermo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,2,NA,14
10,03/03/2014 10.15.00,Strada Urbana,in corrispondenza,del civico n.,Scontro laterale fra veicoli in marcia,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,Ore Diurne,0,0,0,4,NA,263/C
13,03/03/2014 11.00.00,Strada Urbana,all'intersezione con,VIA EDOARDO GIOJA,Scontro frontale/laterale DX fra veicoli in marcia,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,Ore Diurne,0,0,0,3,NA,NA
1,03/03/2014 11.10.00,Strada Urbana,all'intersezione con,VIA D'AZEGLIO,Scontro laterale fra veicoli in marcia,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,Ore Diurne,1,0,0,2,NA,NA
